node_id,feat
30764,"36, 36"
30798,"6, 6"
30848,"45, 45"
30860,"19, 19"
30886,"13, 13"
30894,"3, 3"
30914,"4, 4"
30925,"49, 49"
30935,"4, 4"
30938,"1, 1"
30967,"6, 6"
30972,"23, 23"
30981,"2, 2"
30990,"81, 81"
31034,"81, 81"
31042,"270, 270"
31055,"4, 4"
31083,"24, 24"
31103,"64, 64"
31122,"180, 180"
31151,"2, 2"
31178,"20, 20"
31180,"2, 2"
31221,"5, 5"
31229,"124, 124"
31241,"3, 3"
31250,"6, 6"
31287,"123, 123"
31319,"79, 79"
31383,"49, 49"
31404,"5, 5"
31438,"2, 2"
31445,"12, 12"
31495,"2, 2"
31510,"66, 66"
31511,"2, 2"
31515,"24, 24"
31543,"73, 73"
31562,"3, 3"
31631,"56, 56"
31641,"7, 7"
31659,"1, 1"
31673,"121, 121"
31676,"4, 4"
31697,"2, 2"
31708,"107, 107"
31725,"15, 15"
31727,"126, 126"
31732,"21, 21"
31762,"1, 1"
31775,"2, 2"
31783,"4, 4"
31823,"3, 3"
31834,"6, 6"
31835,"2, 2"
31840,"2, 2"
31844,"2, 2"
31845,"3, 3"
31851,"2, 2"
31852,"1, 1"
31857,"23, 23"
31863,"18, 18"
31864,"2, 2"
31875,"2, 2"
31877,"34, 34"
31898,"236, 236"
31901,"2, 2"
31911,"3, 3"
31915,"2, 2"
31924,"2, 2"
31939,"14, 14"
31940,"2, 2"
31950,"32, 32"
31957,"2, 2"
31965,"3, 3"
31976,"3, 3"
31982,"2, 2"
31984,"4, 4"
31997,"4, 4"
31999,"2, 2"
32003,"3, 3"
32012,"2, 2"
32035,"87, 87"
32046,"1, 1"
32047,"2, 2"
32048,"2, 2"
32049,"2, 2"
32050,"3, 3"
32051,"1, 1"
32052,"1, 1"
32056,"2, 2"
32064,"4, 4"
32082,"2, 2"
32083,"4, 4"
32098,"172, 172"
32100,"12, 12"
32102,"2, 2"
32113,"2, 2"
32128,"2, 2"
32133,"50, 50"
32145,"9, 9"
32160,"2, 2"
32171,"2, 2"
32181,"34, 34"
32213,"2, 2"
32217,"46, 46"
32222,"4, 4"
32228,"2, 2"
32229,"2, 2"
32244,"38, 38"
32257,"3, 3"
32261,"183, 183"
32281,"7, 7"
32286,"6, 6"
32293,"3, 3"
32298,"7, 7"
32307,"2, 2"
32308,"26, 26"
32313,"2, 2"
32319,"8, 8"
32326,"4, 4"
32329,"9, 9"
32332,"2, 2"
32334,"5, 5"
32336,"2, 2"
32338,"4, 4"
32341,"1, 1"
32354,"50, 50"
32355,"2, 2"
32360,"4, 4"
32382,"4, 4"
32388,"3, 3"
32389,"3, 3"
32391,"6, 6"
32393,"3, 3"
32402,"7, 7"
32408,"3, 3"
32413,"4, 4"
32415,"20, 20"
32425,"55, 55"
32431,"2, 2"
32432,"3, 3"
32437,"25, 25"
32440,"29, 29"
32444,"22, 22"
32446,"2, 2"
32452,"2, 2"
32453,"4, 4"
32454,"2, 2"
32461,"7, 7"
32473,"3, 3"
32474,"2, 2"
32489,"16, 16"
32493,"2, 2"
32503,"1, 1"
32505,"35, 35"
32506,"2, 2"
32512,"2, 2"
32524,"4, 4"
32529,"2, 2"
32534,"2, 2"
32540,"3, 3"
32545,"1, 1"
32554,"4, 4"
32560,"2, 2"
32565,"2, 2"
32576,"2, 2"
32586,"2, 2"
32603,"2, 2"
32607,"3, 3"
32612,"2, 2"
32613,"14, 14"
32627,"3, 3"
32629,"2, 2"
32634,"3, 3"
32638,"3, 3"
32650,"2, 2"
32663,"2, 2"
32671,"5, 5"
32696,"3, 3"
32708,"33, 33"
32710,"2, 2"
32736,"2, 2"
32748,"18, 18"
32749,"2, 2"
32751,"23, 23"
32760,"2, 2"
32761,"2, 2"
32770,"3, 3"
32772,"1, 1"
32799,"3, 3"
32829,"3, 3"
32832,"3, 3"
32837,"3, 3"
32841,"2, 2"
32846,"1, 1"
32863,"2, 2"
32867,"8, 8"
32880,"9, 9"
32883,"1, 1"
32884,"2, 2"
32890,"6, 6"
32899,"24, 24"
32913,"4, 4"
32924,"2, 2"
32931,"6, 6"
32932,"2, 2"
32934,"375, 375"
32936,"1, 1"
32945,"3, 3"
32987,"3, 3"
33001,"3, 3"
33007,"2, 2"
33011,"50, 50"
33023,"1, 1"
33028,"3, 3"
33031,"3, 3"
33044,"9, 9"
33045,"4, 4"
33055,"4, 4"
33058,"5, 5"
33059,"11, 11"
33063,"1, 1"
33083,"6, 6"
33089,"3, 3"
33097,"4, 4"
33103,"2, 2"
33127,"6, 6"
33130,"10, 10"
33131,"2, 2"
33132,"175, 175"
33133,"3, 3"
33137,"2, 2"
33139,"13, 13"
33151,"1, 1"
33153,"3, 3"
33154,"45, 45"
33164,"4, 4"
33166,"4, 4"
33169,"1, 1"
33176,"2, 2"
33182,"87, 87"
33185,"24, 24"
33186,"2, 2"
33192,"2, 2"
33215,"2, 2"
33223,"2, 2"
33227,"3, 3"
33236,"2, 2"
33256,"2, 2"
33257,"8, 8"
33274,"3, 3"
33280,"2, 2"
33302,"11, 11"
33304,"3, 3"
33313,"2, 2"
33316,"2, 2"
33327,"3, 3"
33333,"6, 6"
33345,"2, 2"
33353,"169, 169"
33359,"12, 12"
33360,"2, 2"
33366,"2, 2"
33369,"2, 2"
33371,"3, 3"
33373,"3, 3"
33376,"1, 1"
33377,"2, 2"
33385,"2, 2"
33390,"1, 1"
33412,"19, 19"
33415,"6, 6"
33422,"17, 17"
33434,"4, 4"
33438,"210, 210"
33442,"7, 7"
33480,"12, 12"
33494,"7, 7"
33509,"4, 4"
33515,"2, 2"
33519,"3, 3"
33540,"3, 3"
33544,"13, 13"
33549,"3, 3"
33550,"2, 2"
33562,"2, 2"
33565,"3, 3"
33566,"8, 8"
33570,"24, 24"
33573,"1, 1"
33577,"2, 2"
33599,"1, 1"
33604,"20, 20"
33606,"13, 13"
33614,"3, 3"
33616,"5, 5"
33618,"2, 2"
33621,"2, 2"
33645,"2, 2"
33647,"2, 2"
33673,"1, 1"
33675,"5, 5"
33680,"8, 8"
33705,"2, 2"
33709,"2, 2"
33717,"9, 9"
33724,"34, 34"
33728,"2, 2"
33732,"1, 1"
33735,"1, 1"
33749,"3, 3"
33763,"136, 136"
33802,"4, 4"
33811,"10, 10"
33828,"3, 3"
33831,"2, 2"
33835,"27, 27"
33849,"5, 5"
33854,"4, 4"
33920,"69, 69"
33921,"2, 2"
33932,"73, 73"
33933,"3, 3"
33941,"62, 62"
33958,"20, 20"
33973,"4, 4"
33983,"14, 14"
33986,"80, 80"
33988,"3, 3"
34002,"14, 14"
34066,"63, 63"
34080,"14, 14"
34081,"3, 3"
34088,"4, 4"
34110,"3, 3"
34125,"2, 2"
34141,"49, 49"
34171,"12, 12"
34187,"19, 19"
34219,"4, 4"
34245,"72, 72"
34254,"9, 9"
34270,"80, 80"
34309,"264, 264"
34350,"3, 3"
34358,"7, 7"
34362,"10, 10"
34409,"13, 13"
34422,"14, 14"
34428,"133, 133"
34465,"71, 71"
34471,"32, 32"
34476,"4, 4"
34493,"3, 3"
34499,"3, 3"
34510,"17, 17"
34525,"14, 14"
34536,"2, 2"
34547,"15, 15"
34555,"43, 43"
34569,"117, 117"
34624,"49, 49"
34654,"2, 2"
34660,"14, 14"
34674,"2, 2"
34695,"33, 33"
34704,"4, 4"
34727,"1, 1"
34740,"3, 3"
34746,"57, 57"
34749,"3, 3"
34756,"55, 55"
34762,"13, 13"
34768,"63, 63"
34772,"237, 237"
34779,"168, 168"
34783,"3, 3"
34788,"59, 59"
34797,"14, 14"
34809,"2, 2"
34848,"4, 4"
34863,"85, 85"
34867,"65, 65"
34931,"6, 6"
34934,"5, 5"
34949,"2, 2"
34967,"3, 3"
34970,"3, 3"
34977,"31, 31"
34993,"18, 18"
35012,"16, 16"
35041,"5, 5"
35063,"8, 8"
35071,"103, 103"
35167,"2, 2"
35171,"3, 3"
35193,"25, 25"
35203,"1, 1"
35220,"16, 16"
35224,"22, 22"
35236,"30, 30"
35251,"7, 7"
35277,"10, 10"
35283,"17, 17"
35297,"317, 317"
35313,"83, 83"
35320,"362, 362"
35327,"3, 3"
35330,"2, 2"
35339,"21, 21"
35344,"2, 2"
35346,"41, 41"
35366,"12, 12"
35399,"2, 2"
35415,"12, 12"
35432,"69, 69"
35437,"62, 62"
35467,"6, 6"
35574,"101, 101"
35593,"1, 1"
35612,"55, 55"
35614,"16, 16"
35625,"136, 136"
35657,"13, 13"
35661,"56, 56"
35665,"21, 21"
35699,"88, 88"
35706,"40, 40"
35798,"2, 2"
35825,"2, 2"
35826,"104, 104"
35833,"10, 10"
35838,"2, 2"
35840,"1, 1"
35847,"19, 19"
35860,"2, 2"
35871,"4, 4"
35872,"4, 4"
35873,"4, 4"
35884,"3, 3"
35891,"3, 3"
35901,"2, 2"
35908,"49, 49"
35916,"44, 44"
35924,"2, 2"
35928,"17, 17"
35953,"3, 3"
35960,"2, 2"
35978,"2, 2"
35986,"16, 16"
35991,"2, 2"
36007,"2, 2"
36033,"2, 2"
36035,"1, 1"
36044,"2, 2"
36048,"3, 3"
36052,"1, 1"
36054,"4, 4"
36062,"51, 51"
36063,"5, 5"
36068,"8, 8"
36073,"4, 4"
36086,"107, 107"
36097,"2, 2"
36100,"3, 3"
36107,"2, 2"
36112,"3, 3"
36113,"4, 4"
36124,"6, 6"
36126,"1, 1"
36144,"2, 2"
36145,"2, 2"
36149,"49, 49"
36165,"1, 1"
36180,"4, 4"
36184,"10, 10"
36188,"1, 1"
36200,"2, 2"
36210,"3, 3"
36212,"2, 2"
36218,"6, 6"
36221,"3, 3"
36223,"2, 2"
36225,"8, 8"
36227,"2, 2"
36230,"2, 2"
36234,"4, 4"
36242,"1, 1"
36246,"1, 1"
36249,"4, 4"
36253,"7, 7"
36261,"2, 2"
36266,"2, 2"
36271,"6, 6"
36294,"3, 3"
36295,"6, 6"
36323,"1, 1"
36324,"5, 5"
36326,"1, 1"
36336,"3, 3"
36352,"26, 26"
36357,"2, 2"
36360,"1, 1"
36394,"3, 3"
36401,"2, 2"
36414,"1, 1"
36416,"23, 23"
36427,"4, 4"
36436,"6, 6"
36441,"2, 2"
36443,"9, 9"
36444,"6, 6"
36445,"9, 9"
36454,"3, 3"
36471,"2, 2"
36472,"2, 2"
36475,"3, 3"
36483,"7, 7"
36484,"2, 2"
36489,"5, 5"
36493,"22, 22"
36498,"4, 4"
36503,"2, 2"
36508,"1, 1"
36511,"4, 4"
36529,"2, 2"
36535,"2, 2"
36536,"2, 2"
36539,"2, 2"
36543,"2, 2"
36591,"3, 3"
36601,"2, 2"
36613,"2, 2"
36615,"1, 1"
36640,"15, 15"
36660,"1, 1"
36661,"2, 2"
36666,"8, 8"
36667,"3, 3"
36671,"11, 11"
36684,"2, 2"
36687,"5, 5"
36703,"2, 2"
36709,"2, 2"
36715,"3, 3"
36729,"2, 2"
36730,"12, 12"
36737,"2, 2"
36741,"4, 4"
36776,"8, 8"
36791,"2, 2"
36792,"1, 1"
36796,"2, 2"
36797,"2, 2"
36820,"2, 2"
36827,"3, 3"
36853,"2, 2"
36860,"2, 2"
36864,"26, 26"
36884,"11, 11"
36891,"13, 13"
36902,"54, 54"
36920,"11, 11"
36925,"14, 14"
36944,"106, 106"
36947,"12, 12"
36958,"6, 6"
36969,"3, 3"
37002,"61, 61"
37009,"81, 81"
37035,"22, 22"
37055,"20, 20"
37084,"36, 36"
37090,"6, 6"
37136,"2, 2"
37172,"22, 22"
37187,"26, 26"
37203,"2, 2"
37254,"24, 24"
37282,"202, 202"
37288,"12, 12"
37309,"4, 4"
37403,"21, 21"
37406,"2, 2"
37427,"3, 3"
37451,"24, 24"
37508,"1, 1"
37529,"15, 15"
37552,"2, 2"
37558,"64, 64"
37582,"4, 4"
37613,"132, 132"
37649,"4, 4"
37678,"87, 87"
37697,"23, 23"
38008,"46, 46"
38077,"3, 3"
38176,"10, 10"
38193,"208, 208"
38195,"248, 248"
38197,"6, 6"
38278,"18, 18"
38332,"2, 2"
38345,"4, 4"
38437,"4, 4"
38496,"53, 53"
38553,"26, 26"
38758,"124, 124"
38790,"24, 24"
38930,"34, 34"
38963,"3, 3"
38983,"126, 126"
38989,"2, 2"
39018,"7, 7"
39020,"34, 34"
39052,"2, 2"
39053,"2, 2"
39067,"4, 4"
39086,"1, 1"
39093,"6, 6"
39097,"3, 3"
39138,"18, 18"
39151,"5, 5"
39155,"3, 3"
39175,"89, 89"
39176,"4, 4"
39180,"119, 119"
39184,"5, 5"
39202,"61, 61"
39233,"70, 70"
39251,"18, 18"
39291,"2, 2"
39305,"84, 84"
39319,"7, 7"
39328,"16, 16"
39353,"2, 2"
39378,"4, 4"
39384,"53, 53"
39386,"296, 296"
39392,"111, 111"
39405,"94, 94"
39416,"2, 2"
39422,"4, 4"
39436,"2, 2"
39449,"11, 11"
39458,"3, 3"
39477,"2, 2"
39480,"3, 3"
39498,"13, 13"
39505,"14, 14"
39506,"3, 3"
39521,"5, 5"
39522,"6, 6"
39537,"103, 103"
39560,"114, 114"
39572,"79, 79"
39582,"108, 108"
39591,"67, 67"
39603,"24, 24"
39605,"39, 39"
39614,"9, 9"
39628,"2, 2"
39634,"3, 3"
39647,"126, 126"
39671,"4, 4"
39694,"2, 2"
39704,"127, 127"
39738,"2, 2"
39756,"4, 4"
39764,"21, 21"
39780,"2, 2"
39781,"31, 31"
39798,"9, 9"
39823,"7, 7"
39832,"69, 69"
39845,"5, 5"
39849,"2, 2"
39855,"20, 20"
39862,"11, 11"
39875,"31, 31"
39892,"4, 4"
39905,"18, 18"
39923,"62, 62"
39931,"16, 16"
39938,"4, 4"
39944,"4, 4"
39957,"5, 5"
39958,"1, 1"
39978,"2, 2"
39979,"2, 2"
40004,"2, 2"
40016,"3, 3"
40018,"2, 2"
40021,"4, 4"
40034,"10, 10"
40057,"3, 3"
40064,"2, 2"
40068,"2, 2"
40076,"6, 6"
40089,"7, 7"
40107,"27, 27"
40108,"3, 3"
40111,"9, 9"
40113,"4, 4"
40118,"2, 2"
40123,"11, 11"
40148,"2, 2"
40161,"3, 3"
40166,"2, 2"
40167,"2, 2"
40181,"4, 4"
40185,"6, 6"
40195,"3, 3"
40196,"3, 3"
40197,"2, 2"
40198,"2, 2"
40211,"2, 2"
40212,"3, 3"
40217,"29, 29"
40220,"31, 31"
40221,"1, 1"
40237,"6, 6"
40243,"1, 1"
40244,"26, 26"
40255,"1, 1"
40266,"3, 3"
40276,"4, 4"
40281,"3, 3"
40285,"13, 13"
40296,"1, 1"
40303,"2, 2"
40317,"15, 15"
40328,"6, 6"
40331,"2, 2"
40339,"14, 14"
40344,"2, 2"
40345,"1, 1"
40353,"2, 2"
40360,"2, 2"
40362,"3, 3"
40371,"5, 5"
40395,"3, 3"
40397,"2, 2"
40401,"8, 8"
40413,"4, 4"
40417,"4, 4"
40430,"1, 1"
40437,"3, 3"
40440,"2, 2"
40443,"5, 5"
40444,"7, 7"
40467,"1, 1"
40470,"7, 7"
40496,"1, 1"
40506,"2, 2"
40510,"2, 2"
40511,"33, 33"
40513,"10, 10"
40526,"12, 12"
40531,"2, 2"
40537,"2, 2"
40545,"24, 24"
40551,"6, 6"
40558,"2, 2"
40564,"3, 3"
40566,"2, 2"
40577,"2, 2"
40579,"3, 3"
40581,"17, 17"
40584,"4, 4"
40593,"2, 2"
40604,"2, 2"
40614,"2, 2"
40618,"2, 2"
40631,"3, 3"
40635,"3, 3"
40636,"3, 3"
40675,"2, 2"
40683,"3, 3"
40695,"3, 3"
40704,"2, 2"
40719,"2, 2"
40722,"1, 1"
40731,"7, 7"
40734,"2, 2"
40735,"5, 5"
40748,"2, 2"
40752,"2, 2"
40764,"5, 5"
40765,"2, 2"
40781,"1, 1"
40782,"2, 2"
40784,"2, 2"
40788,"27, 27"
40794,"1, 1"
40805,"89, 89"
40807,"3, 3"
40811,"2, 2"
40819,"2, 2"
40824,"14, 14"
40825,"1, 1"
40827,"5, 5"
40841,"6, 6"
40845,"3, 3"
40848,"2, 2"
40849,"2, 2"
40853,"2, 2"
40861,"25, 25"
40864,"6, 6"
40866,"3, 3"
40877,"2, 2"
40879,"1, 1"
40882,"2, 2"
40890,"2, 2"
40900,"2, 2"
40907,"4, 4"
40908,"2, 2"
40909,"2, 2"
40913,"14, 14"
40930,"2, 2"
40931,"2, 2"
40933,"3, 3"
40943,"2, 2"
40948,"31, 31"
40949,"2, 2"
40955,"2, 2"
40984,"1, 1"
40988,"3, 3"
41000,"64, 64"
41044,"1, 1"
41050,"1, 1"
41073,"10, 10"
41103,"13, 13"
41107,"102, 102"
41114,"70, 70"
41135,"14, 14"
41191,"21, 21"
41290,"1, 1"
41291,"7, 7"
41354,"62, 62"
41357,"4, 4"
41379,"3, 3"
41397,"3, 3"
41400,"5, 5"
41412,"5, 5"
41420,"3, 3"
41435,"13, 13"
41436,"3, 3"
41454,"4, 4"
41480,"19, 19"
41482,"2, 2"
41484,"58, 58"
41489,"3, 3"
41491,"26, 26"
41495,"66, 66"
41496,"11, 11"
41504,"3, 3"
41524,"2, 2"
41538,"3, 3"
41541,"2, 2"
41552,"145, 145"
41564,"32, 32"
41589,"12, 12"
41606,"30, 30"
41623,"2, 2"
41625,"10, 10"
41665,"3, 3"
41678,"40, 40"
41690,"113, 113"
41721,"14, 14"
41765,"8, 8"
41776,"56, 56"
41788,"2, 2"
41820,"146, 146"
41849,"4, 4"
41872,"24, 24"
41876,"2, 2"
41894,"2, 2"
41896,"1, 1"
41936,"2, 2"
41951,"3, 3"
41961,"3, 3"
41998,"156, 156"
42004,"61, 61"
42020,"99, 99"
42050,"2, 2"
42078,"1, 1"
42093,"26, 26"
42160,"7, 7"
42177,"8, 8"
42180,"5, 5"
42184,"75, 75"
42208,"3, 3"
42220,"4, 4"
42227,"11, 11"
42228,"36, 36"
42275,"17, 17"
42290,"1, 1"
42295,"32, 32"
42303,"13, 13"
42312,"5, 5"
42313,"20, 20"
42331,"15, 15"
42344,"55, 55"
42353,"21, 21"
42366,"5, 5"
42390,"46, 46"
42392,"2, 2"
42425,"17, 17"
42455,"83, 83"
42466,"2, 2"
42467,"2, 2"
42487,"16, 16"
42503,"9, 9"
42509,"1, 1"
42512,"28, 28"
42517,"14, 14"
42549,"2, 2"
42555,"12, 12"
42567,"59, 59"
42600,"6, 6"
42611,"59, 59"
42612,"19, 19"
42622,"2, 2"
42652,"132, 132"
42687,"2, 2"
42695,"125, 125"
42705,"15, 15"
42707,"96, 96"
42733,"1, 1"
42755,"62, 62"
42760,"20, 20"
42764,"11, 11"
42831,"132, 132"
42833,"1, 1"
42841,"74, 74"
42845,"32, 32"
42925,"4, 4"
42947,"168, 168"
42965,"58, 58"
43009,"79, 79"
43013,"12, 12"
43054,"1, 1"
43061,"97, 97"
43118,"6, 6"
43128,"7, 7"
43142,"168, 168"
43160,"33, 33"
43191,"6, 6"
43192,"17, 17"
43207,"4, 4"
43284,"21, 21"
43289,"16, 16"
43338,"7, 7"
43350,"214, 214"
43364,"29, 29"
43376,"15, 15"
43383,"2, 2"
43391,"25, 25"
43406,"8, 8"
43467,"1, 1"
43515,"10, 10"
43519,"5, 5"
43542,"19, 19"
43545,"63, 63"
43566,"61, 61"
43573,"1, 1"
43578,"44, 44"
43623,"63, 63"
43641,"72, 72"
43646,"5, 5"
43668,"43, 43"
43669,"1, 1"
43766,"20, 20"
43829,"2, 2"
43833,"41, 41"
43843,"33, 33"
43853,"3, 3"
43858,"28, 28"
43861,"2, 2"
43872,"71, 71"
43885,"22, 22"
43893,"21, 21"
43957,"26, 26"
44033,"4, 4"
44034,"120, 120"
44061,"12, 12"
44066,"137, 137"
44166,"2, 2"
44185,"8, 8"
44205,"2, 2"
44212,"14, 14"
44217,"71, 71"
44226,"4, 4"
44291,"5, 5"
44295,"16, 16"
44297,"3, 3"
44302,"5, 5"
44306,"129, 129"
44308,"1, 1"
44312,"1, 1"
44332,"15, 15"
44368,"2, 2"
44371,"4, 4"
44377,"4, 4"
44384,"9, 9"
44407,"4, 4"
44431,"14, 14"
44444,"171, 171"
44468,"4, 4"
44473,"5, 5"
44475,"2, 2"
44521,"7, 7"
44525,"3, 3"
44585,"4, 4"
44600,"102, 102"
44646,"10, 10"
44654,"75, 75"
44656,"1, 1"
44679,"9, 9"
44706,"2, 2"
44717,"2, 2"
44721,"2, 2"
44726,"2, 2"
44747,"30, 30"
44756,"1, 1"
44757,"4, 4"
44782,"2, 2"
44786,"11, 11"
44821,"2, 2"
44891,"1, 1"
44901,"92, 92"
44902,"29, 29"
44914,"9, 9"
44949,"4, 4"
44976,"3, 3"
44981,"3, 3"
44993,"2, 2"
45014,"78, 78"
45015,"22, 22"
45033,"3, 3"
45047,"1, 1"
45147,"138, 138"
45177,"78, 78"
45187,"23, 23"
45267,"23, 23"
45273,"3, 3"
45282,"2, 2"
45296,"81, 81"
45349,"25, 25"
45410,"14, 14"
45430,"170, 170"
45432,"7, 7"
45474,"245, 245"
45489,"186, 186"
45499,"24, 24"
45530,"6, 6"
45558,"64, 64"
45663,"4, 4"
45735,"6, 6"
45758,"227, 227"
45974,"10, 10"
46095,"2, 2"
46107,"2, 2"
46110,"5, 5"
46116,"1, 1"
46131,"16, 16"
46142,"3, 3"
46151,"1, 1"
46152,"3, 3"
46154,"2, 2"
46160,"6, 6"
46163,"9, 9"
46175,"2, 2"
46179,"2, 2"
46183,"2, 2"
46185,"2, 2"
46195,"14, 14"
46200,"2, 2"
46212,"1, 1"
46224,"2, 2"
46226,"2, 2"
46231,"13, 13"
46240,"2, 2"
46251,"2, 2"
46253,"3, 3"
46259,"2, 2"
46261,"14, 14"
46273,"2, 2"
46281,"2, 2"
46287,"1, 1"
46294,"3, 3"
46301,"3, 3"
46314,"2, 2"
46320,"9, 9"
46323,"4, 4"
46340,"4, 4"
46351,"2, 2"
46354,"3, 3"
46355,"2, 2"
46373,"4, 4"
46374,"2, 2"
46375,"25, 25"
46378,"5, 5"
46390,"2, 2"
46394,"3, 3"
46397,"2, 2"
46401,"5, 5"
46416,"15, 15"
46430,"2, 2"
46432,"2, 2"
46436,"5, 5"
46437,"2, 2"
46442,"2, 2"
46445,"2, 2"
46446,"5, 5"
46447,"3, 3"
46449,"2, 2"
46454,"5, 5"
46458,"2, 2"
46473,"2, 2"
46474,"2, 2"
46475,"14, 14"
46485,"2, 2"
46506,"10, 10"
46513,"5, 5"
46518,"3, 3"
46525,"13, 13"
46548,"1, 1"
46550,"2, 2"
46562,"128, 128"
46571,"2, 2"
46574,"2, 2"
46575,"2, 2"
46587,"2, 2"
46598,"2, 2"
46632,"12, 12"
46636,"3, 3"
46637,"2, 2"
46642,"2, 2"
46651,"2, 2"
46653,"2, 2"
46655,"5, 5"
46657,"2, 2"
46658,"1, 1"
46660,"5, 5"
46665,"3, 3"
46667,"5, 5"
46672,"4, 4"
46686,"1, 1"
46687,"11, 11"
46691,"3, 3"
46699,"2, 2"
46700,"5, 5"
46714,"2, 2"
46734,"2, 2"
46742,"8, 8"
46748,"1, 1"
46754,"4, 4"
46759,"2, 2"
46762,"2, 2"
46763,"1, 1"
46785,"3, 3"
46786,"92, 92"
46789,"2, 2"
46799,"3, 3"
46800,"2, 2"
46806,"2, 2"
46822,"2, 2"
46838,"2, 2"
46841,"2, 2"
46844,"68, 68"
46847,"13, 13"
46849,"18, 18"
46853,"2, 2"
46860,"2, 2"
46864,"5, 5"
46878,"3, 3"
46887,"928, 928"
46897,"2, 2"
46903,"5, 5"
46906,"2, 2"
46908,"2, 2"
46917,"4, 4"
46935,"1, 1"
46952,"2, 2"
46957,"2, 2"
46964,"5, 5"
46970,"3, 3"
46974,"4, 4"
46977,"3, 3"
46979,"3, 3"
46990,"3, 3"
46994,"4, 4"
47001,"2, 2"
47018,"4, 4"
47020,"3, 3"
47027,"14, 14"
47030,"2, 2"
47038,"3, 3"
47043,"2, 2"
47051,"2, 2"
47063,"5, 5"
47067,"2, 2"
47095,"5, 5"
47096,"12, 12"
47100,"1, 1"
47107,"2, 2"
47110,"14, 14"
47132,"2, 2"
47155,"14, 14"
47171,"4, 4"
47176,"60, 60"
47202,"4, 4"
47223,"23, 23"
47232,"86, 86"
47264,"15, 15"
47318,"2, 2"
47328,"4, 4"
47329,"17, 17"
47337,"2, 2"
47372,"53, 53"
47408,"43, 43"
47443,"3, 3"
47472,"1, 1"
47474,"85, 85"
47480,"68, 68"
47544,"9, 9"
47549,"2, 2"
47563,"2, 2"
47582,"6, 6"
47583,"13, 13"
47608,"29, 29"
47638,"104, 104"
47648,"13, 13"
47657,"3, 3"
47674,"6, 6"
47680,"15, 15"
47693,"3, 3"
47704,"31, 31"
47705,"5, 5"
47744,"1, 1"
47768,"5, 5"
47794,"79, 79"
47815,"2, 2"
47823,"2, 2"
47826,"2, 2"
47833,"3, 3"
47836,"61, 61"
47869,"161, 161"
47870,"4, 4"
47872,"98, 98"
47890,"8, 8"
47891,"15, 15"
47902,"8, 8"
47927,"32, 32"
47936,"2, 2"
47942,"8, 8"
47949,"14, 14"
47951,"1, 1"
47956,"7, 7"
47969,"3, 3"
47999,"48, 48"
48017,"2, 2"
48027,"2, 2"
48070,"12, 12"
48072,"49, 49"
48077,"3, 3"
48158,"14, 14"
48172,"6, 6"
48220,"7, 7"
48237,"54, 54"
48240,"2, 2"
48260,"1, 1"
48273,"33, 33"
48285,"1, 1"
48295,"1, 1"
48305,"60, 60"
48337,"3, 3"
48341,"2, 2"
48350,"4, 4"
48353,"2, 2"
48407,"3, 3"
48408,"12, 12"
48422,"33, 33"
48424,"13, 13"
48426,"16, 16"
48447,"4, 4"
48463,"4, 4"
48469,"2, 2"
48490,"2, 2"
48500,"19, 19"
48504,"25, 25"
48518,"2, 2"
48519,"3, 3"
48549,"3, 3"
48564,"8, 8"
48588,"1, 1"
48620,"4, 4"
48635,"141, 141"
48683,"9, 9"
48697,"2, 2"
48737,"3, 3"
48750,"2, 2"
48768,"14, 14"
48804,"5, 5"
48846,"22, 22"
48866,"1, 1"
48885,"29, 29"
48910,"10, 10"
48918,"116, 116"
48945,"58, 58"
48966,"3, 3"
48971,"20, 20"
48983,"2, 2"
49025,"31, 31"
49033,"111, 111"
49038,"13, 13"
49054,"2, 2"
49096,"2, 2"
49115,"19, 19"
49121,"54, 54"
49137,"4, 4"
49169,"5, 5"
49183,"110, 110"
49230,"1, 1"
49242,"9, 9"
49285,"3, 3"
49289,"40, 40"
49312,"2, 2"
49321,"60, 60"
49353,"20, 20"
49362,"35, 35"
49402,"6, 6"
49406,"1, 1"
49410,"9, 9"
49435,"2, 2"
49453,"110, 110"
49457,"3, 3"
49463,"101, 101"
49477,"6, 6"
49484,"5, 5"
49487,"1, 1"
49490,"32, 32"
49515,"6, 6"
49524,"32, 32"
49532,"8, 8"
49535,"29, 29"
49537,"2, 2"
49600,"44, 44"
49604,"5, 5"
49647,"1, 1"
49653,"61, 61"
49677,"4, 4"
49743,"19, 19"
49751,"2, 2"
49791,"4, 4"
49794,"4, 4"
49823,"61, 61"
49824,"52, 52"
49829,"2, 2"
49835,"20, 20"
49855,"5, 5"
49870,"36, 36"
49909,"21, 21"
49920,"28, 28"
49928,"2, 2"
49935,"3, 3"
49941,"11, 11"
49981,"181, 181"
50010,"172, 172"
50023,"59, 59"
50050,"25, 25"
50072,"48, 48"
50084,"7, 7"
50088,"8, 8"
50093,"2, 2"
50152,"3, 3"
50202,"2, 2"
50234,"2, 2"
50245,"160, 160"
50287,"65, 65"
50292,"23, 23"
50293,"10, 10"
50309,"78, 78"
50311,"2, 2"
50316,"93, 93"
50327,"3, 3"
50352,"69, 69"
50417,"2, 2"
50446,"4, 4"
50463,"9, 9"
50468,"4, 4"
50507,"19, 19"
50520,"9, 9"
50535,"1, 1"
50554,"15, 15"
50581,"178, 178"
